ac.aeroporto_partenza,ac.compagnia,ac.numero_voli,ac.ritardo_medio_partenza,ac.ritardo_medio_arrivo,ac.tasso_cancellazione,differenza,classifica
PSP,DL,469,8.36,0.65,0.43,-1.14,4
PSP,WN,1933,8.4,2.51,0.31,-1.1,5
PSP,F9,15,8.67,9.13,0.00,-0.83,6
PSP,G4,77,10.42,7.77,0.00,0.92,7
PSP,UA,1061,11.71,5.91,0.47,2.21,8
PSP,AA,1311,16.4,12.84,0.99,6.9,9
PSP,B6,54,45.64,40.02,1.85,36.14,10
PVD,YX,708,3.48,-1.53,0.85,-8.62,1
PVD,OO,410,6.56,5.01,0.73,-5.54,2
PVD,OH,1196,9.59,7.53,2.17,-2.51,3
PVD,WN,3555,10.41,2.19,1.04,-1.69,4
PVD,MQ,318,12.15,14.43,0.00,0.05,5
PVD,B6,1062,12.52,8.59,1.22,0.42,6
PVD,UA,93,14.05,12.6,1.08,1.95,7
PVD,9E,546,14.63,7.69,2.20,2.53,8
PVD,DL,957,15.2,6.39,0.94,3.1,9
PVD,AA,1648,17.85,13.27,1.03,5.75,10
PVD,G4,147,31.6,25.82,0.68,19.5,11
PVU,G4,1351,10.27,7.32,0.52,-2.52,1
PVU,OO,229,27.84,26.33,1.75,15.05,2
PWM,YX,2538,6.3,0.45,2.36,-6.67,1
PWM,UA,611,6.63,4.41,1.96,-6.34,2
PWM,MQ,221,6.69,5.96,0.90,-6.28,3
PWM,WN,1154,14.33,7.09,0.95,1.36,4
PWM,DL,529,14.42,8.11,1.70,1.45,5
PWM,OH,526,17.03,13.55,1.90,4.06,6
PWM,AA,1295,17.94,14.0,2.08,4.97,7
PWM,B6,260,19.1,15.1,4.62,6.13,8
PWM,F9,263,19.19,14.98,5.70,6.22,9
PWM,OO,336,19.54,12.28,0.89,6.57,10
PWM,9E,607,22.94,18.16,4.61,9.97,11
RAP,UA,761,7.41,4.34,1.71,-4.4,1
RAP,MQ,837,10.64,6.74,0.72,-1.17,2
RAP,DL,73,11.49,11.29,4.11,-0.32,3
RAP,OO,1524,13.06,6.71,1.12,1.25,4
RAP,G4,282,13.49,10.69,1.42,1.68,5
RAP,9E,142,13.83,9.57,0.00,2.02,6
RAP,AA,103,27.9,31.67,0.97,16.09,7
RDD,OO,1073,9.9,6.09,0.37,0.0,1
RDM,AS,347,4.93,9.35,3.17,-10.54,1
RDM,MQ,291,9.63,1.66,0.69,-5.84,2
RDM,OO,2848,11.87,10.59,2.14,-3.6,3
RDM,UA,792,26.75,20.48,1.14,11.28,4
RDM,AA,97,83.44,80.42,2.06,67.97,5
RDU,YX,4188,5.24,3.52,1.55,-8.19,1
RDU,MQ,912,5.78,2.32,1.43,-7.65,2
RDU,WN,6724,10.56,3.59,0.52,-2.87,3
RDU,DL,8156,11.54,3.9,0.82,-1.89,4
RDU,UA,4011,11.68,6.66,1.52,-1.75,5
RDU,9E,4722,12.98,8.28,2.99,-0.45,6
RDU,AS,372,14.64,11.77,1.61,1.21,7
RDU,OO,769,15.41,15.51,0.26,1.98,8
RDU,OH,650,16.68,13.76,1.54,3.25,9
RDU,B6,2350,17.75,13.29,1.45,4.32,10
RDU,F9,3375,18.9,17.32,2.99,5.47,11
RDU,AA,8373,19.25,15.08,1.66,5.82,12
RDU,NK,299,27.22,20.55,2.01,13.79,13
RFD,G4,563,19.54,15.41,1.78,0.0,1
RHI,OO,473,13.95,8.33,0.85,0.0,1
RIC,UA,655,2.04,-1.28,1.22,-11.46,1
RIC,YX,1743,5.6,4.24,1.95,-7.9,2
RIC,MQ,149,7.51,3.28,0.67,-5.99,3
RIC,DL,1982,8.12,1.59,0.61,-5.38,4
RIC,WN,1447,9.49,2.62,0.07,-4.01,5
RIC,OH,353,10.93,8.02,0.57,-2.57,6
RIC,9E,1435,13.3,8.86,3.55,-0.2,7
RIC,B6,1254,16.27,9.46,1.36,2.77,8
RIC,OO,499,17.38,11.47,0.00,3.88,9
RIC,AA,2688,21.77,17.15,1.64,8.27,10
RIC,NK,807,22.26,14.01,1.86,8.76,11
RIC,G4,215,37.9,29.79,1.86,24.4,12
RIW,OO,459,12.6,9.43,1.96,0.0,1
RKS,OO,425,20.55,16.03,1.41,0.0,1
RNO,AS,446,5.5,6.33,0.67,-5.2,1
RNO,NK,843,7.94,4.67,1.90,-2.76,2
RNO,WN,6488,8.64,3.06,0.51,-2.06,3
RNO,OO,3126,9.46,7.95,0.67,-1.24,4
RNO,DL,745,11.39,3.68,0.94,0.69,5
RNO,MQ,210,11.86,9.73,0.48,1.16,6
RNO,UA,1633,12.21,7.71,1.29,1.51,7
RNO,AA,1746,19.92,15.22,1.55,9.22,8
RNO,B6,173,25.45,23.09,2.89,14.75,9
RNO,G4,3,67.33,73.0,0.00,56.63,10
ROA,DL,314,9.87,1.05,0.96,-6.13,1
ROA,9E,706,12.66,5.0,2.12,-3.34,2
ROA,OH,180,18.0,19.87,0.56,2.0,3
ROA,OO,541,18.01,17.1,1.85,2.01,4
ROA,G4,183,20.35,17.36,3.83,4.35,5
ROA,YX,224,25.7,25.69,6.70,9.7,6
ROC,YX,715,2.52,-2.75,1.82,-9.43,1
ROC,OO,372,5.66,0.29,0.27,-6.29,2
ROC,MQ,637,6.58,3.18,0.47,-5.37,3
ROC,OH,527,9.8,8.37,1.71,-2.15,4
ROC,9E,1896,10.27,2.65,3.27,-1.68,5
ROC,UA,737,10.53,7.75,1.36,-1.42,6
ROC,WN,1393,12.98,6.05,0.50,1.03,7
ROC,NK,355,14.03,4.98,1.69,2.08,8
ROC,DL,754,16.35,6.19,0.93,4.4,9
ROC,B6,572,18.75,14.64,2.80,6.8,10
ROC,AA,644,22.74,20.08,1.71,10.79,11
ROC,G4,51,43.2,33.9,1.96,31.25,12
ROW,MQ,120,16.0,9.62,0.83,-8.66,1
ROW,OO,604,26.41,23.82,2.65,1.75,2
RST,YX,11,-6.91,-9.64,0.00,-19.67,1
RST,MQ,237,6.99,3.08,0.00,-5.77,2
RST,OO,598,14.57,9.05,0.84,1.81,3
RST,9E,164,15.95,13.3,3.05,3.19,4
RSW,AS,124,7.89,4.32,3.23,-6.21,1
RSW,UA,3983,8.15,3.45,3.16,-5.95,2
RSW,9E,13,10.31,4.62,0.00,-3.79,3
RSW,DL,5304,11.75,7.81,1.75,-2.35,4
RSW,WN,5521,12.15,8.02,2.06,-1.95,5
RSW,NK,1794,13.48,10.44,2.51,-0.62,6
RSW,YX,70,15.11,10.03,0.00,1.01,7
RSW,AA,4040,17.49,14.56,2.40,3.39,8
RSW,F9,1780,19.09,14.78,3.65,4.99,9
RSW,OH,19,21.06,19.67,5.26,6.96,10
RSW,B6,2790,23.3,20.16,2.62,9.2,11
RSW,MQ,60,23.37,27.46,1.67,9.27,12
SAF,OO,2002,15.35,11.38,1.70,-0.5,1
SAF,MQ,70,30.17,29.78,1.43,14.32,2
SAN,AS,7546,9.01,8.9,2.69,-4.02,1
SAN,UA,7346,9.94,5.95,2.21,-3.09,2
SAN,OO,9226,10.84,12.14,0.90,-2.19,3
SAN,DL,6862,10.94,5.73,0.82,-2.09,4
SAN,NK,2141,12.55,9.67,2.15,-0.48,5
SAN,WN,25622,13.77,9.01,0.88,0.74,6
SAN,HA,537,16.81,16.52,0.74,3.78,7
SAN,AA,6609,18.77,14.58,1.20,5.74,8
SAN,G4,143,19.21,20.93,1.40,6.18,9
SAN,B6,1232,19.46,16.45,0.24,6.43,10
SAN,F9,2475,21.26,22.47,2.06,8.23,11
SAT,UA,4134,8.86,3.63,1.64,-3.11,1
SAT,WN,12287,9.08,3.46,0.71,-2.89,2
SAT,AS,470,9.99,7.51,0.85,-1.98,3
SAT,DL,4526,11.48,5.03,0.82,-0.49,4
SAT,OO,765,11.77,9.53,0.65,-0.2,5
SAT,MQ,190,15.39,10.8,0.53,3.42,6
SAT,YX,9,16.22,6.0,0.00,4.25,7
SAT,AA,5980,16.3,14.34,1.94,4.33,8
SAT,NK,1563,18.82,11.46,2.37,6.85,9
SAT,F9,483,22.58,15.47,3.31,10.61,10
SAT,B6,411,32.82,27.54,1.95,20.85,11
SAT,G4,16,84.0,85.38,0.00,72.03,12
SAV,OO,288,4.74,1.96,2.78,-7.37,1
SAV,YX,830,5.8,0.61,1.08,-6.31,2
SAV,F9,120,6.26,7.53,2.50,-5.85,3
SAV,DL,2481,8.0,1.66,0.81,-4.11,4
SAV,MQ,736,9.7,5.86,0.68,-2.41,5
SAV,OH,2601,10.26,5.3,1.23,-1.85,6
SAV,WN,2102,10.55,5.68,0.67,-1.56,7
SAV,UA,931,11.27,5.84,1.50,-0.84,8
SAV,9E,1369,14.08,6.56,3.51,1.97,9
SAV,G4,604,15.81,13.79,1.16,3.7,10
SAV,B6,670,16.02,12.39,0.90,3.91,11
SAV,AA,1423,27.34,21.06,2.18,15.23,12
SBA,AS,240,0.57,-0.13,1.25,-11.23,1
SBA,MQ,223,1.87,-2.22,0.45,-9.93,2
SBA,WN,1405,7.46,0.91,1.07,-4.34,3
SBA,OO,1335,10.46,7.34,1.35,-1.34,4
SBA,UA,1144,14.44,9.73,2.27,2.64,5
SBA,DL,468,14.55,7.85,0.43,2.75,6
SBA,AA,792,22.59,19.07,1.01,10.79,7
SBN,AA,1,-10.0,7.0,0.00,-25.5,1
SBN,9E,4,-6.0,-13.5,0.00,-21.5,2
SBN,UA,21,9.29,1.71,0.00,-6.21,3
SBN,YX,49,11.85,8.94,2.04,-3.65,4
SBN,OH,865,12.44,9.0,0.92,-3.06,5
SBN,G4,518,12.86,9.76,2.70,-2.64,6
SBN,OO,3247,16.88,11.76,1.82,1.38,7
SBP,MQ,109,1.69,-1.79,0.00,-8.91,1
SBP,AS,41,6.83,6.22,0.00,-3.77,2
SBP,OO,2915,7.42,6.06,1.17,-3.18,3
SBP,UA,252,11.0,4.79,0.79,0.4,4
SBP,AA,578,28.26,23.4,0.35,17.66,5
SCC,AS,391,-4.91,-5.13,2.81,0.0,1
SCE,YX,6,-1.67,10.5,0.00,-15.2,1
SCE,OH,11,-1.44,0.0,18.18,-14.97,2
SCE,OO,408,14.1,10.12,1.72,0.57,3
SCK,G4,383,24.36,24.61,0.26,0.0,1
SDF,YX,4634,1.45,-1.74,0.93,-7.63,1
SDF,DL,1778,4.02,-2.66,0.96,-5.06,2
SDF,WN,3790,7.36,1.52,0.79,-1.72,3
SDF,MQ,1158,10.74,8.24,1.12,1.66,4
SDF,OO,1392,11.94,7.55,0.79,2.86,5
SDF,UA,601,12.01,6.38,1.00,2.93,6
SDF,9E,136,14.65,12.89,2.21,5.57,7
SDF,OH,1201,15.26,12.79,1.33,6.18,8
SDF,G4,511,20.35,16.75,2.35,11.27,9
SDF,NK,637,20.38,13.95,1.26,11.3,10
SDF,AA,1916,20.84,18.9,2.14,11.76,11
SEA,OO,19679,6.88,4.35,0.42,-2.91,1
SEA,DL,22717,8.8,2.9,0.62,-0.99,2
SEA,AS,57568,9.49,6.85,1.59,-0.3,3
SEA,UA,6543,10.82,5.69,1.76,1.03,4
SEA,WN,6108,14.08,6.78,0.21,4.29,5
SEA,MQ,372,16.91,7.67,0.00,7.12,6
SEA,NK,694,17.69,10.7,0.86,7.9,7
SEA,AA,3905,17.91,10.94,1.49,8.12,8
SEA,HA,552,18.33,16.09,2.54,8.54,9
SEA,F9,1077,21.36,16.61,2.04,11.57,10
SEA,B6,532,23.67,16.76,0.75,13.88,11
SFB,G4,6911,13.83,11.56,1.69,0.0,1
SFO,HA,555,6.98,6.31,1.80,-7.97,1
SFO,AS,8249,10.97,8.36,2.85,-3.98,2
SFO,UA,36724,12.41,4.21,1.47,-2.54,3
SFO,OO,23527,13.18,8.67,1.47,-1.77,4
SFO,DL,9182,15.86,6.88,0.65,0.91,5
SFO,B6,2832,17.02,11.48,0.49,2.07,6
SFO,MQ,35,20.09,11.06,0.00,5.14,7
SFO,WN,5538,21.87,15.45,0.47,6.92,8
SFO,AA,7518,22.33,16.21,1.08,7.38,9
SFO,F9,3402,33.72,31.22,2.23,18.77,10
SGF,9E,463,7.65,1.7,0.22,-9.2,1
SGF,DL,274,13.88,5.4,0.73,-2.97,2
SGF,MQ,2924,14.13,11.25,1.37,-2.72,3
SGF,G4,632,18.21,14.63,1.42,1.36,4
SGF,OO,1821,20.1,14.89,0.88,3.25,5
SGF,OH,734,25.31,23.7,0.82,8.46,6
SGU,OO,2148,6.9,2.06,0.23,0.0,1
SHR,OO,497,4.62,5.43,1.61,0.0,1
SHV,9E,867,6.21,-0.55,1.96,-7.07,1
SHV,MQ,618,11.42,6.56,1.94,-1.86,2
SHV,OO,459,15.53,10.27,0.87,2.25,3
SHV,OH,1271,17.64,15.23,2.28,4.36,4
SHV,G4,109,19.77,15.12,1.83,6.49,5
SIT,AS,969,-2.45,-2.76,1.55,-3.3,1
SIT,OO,64,53.2,48.35,6.25,52.35,2
SJC,HA,479,0.56,-3.97,0.63,-6.0,1
SJC,OO,6385,2.4,0.22,0.19,-4.16,2
SJC,AS,2085,2.61,-0.32,2.54,-3.95,3
SJC,MQ,273,2.68,-3.16,0.73,-3.88,4
SJC,UA,1529,4.92,-2.61,1.64,-1.64,5
SJC,DL,1585,5.72,-2.96,0.63,-0.84,6
SJC,WN,21266,7.51,1.52,0.55,0.95,7
SJC,F9,450,8.43,9.73,0.67,1.87,8
SJC,NK,1922,10.96,8.41,1.25,4.4,9
SJC,AA,1092,14.39,8.53,1.01,7.83,10
SJC,B6,126,42.2,31.28,2.38,35.64,11
SJT,OO,267,11.04,10.17,1.87,-0.46,1
SJT,MQ,551,11.71,9.95,2.00,0.21,2
SJU,DL,2601,8.48,5.61,0.38,-10.03,1
SJU,WN,2936,10.32,8.49,0.82,-8.19,2
SJU,UA,2241,12.64,10.36,1.70,-5.87,3
SJU,NK,3372,17.07,12.88,2.37,-1.44,4
SJU,AA,2934,21.71,21.82,0.51,3.2,5
SJU,F9,4248,22.33,21.86,2.19,3.82,6
SJU,B6,7215,24.44,16.73,1.15,5.93,7
SJU,MQ,11,25.55,26.0,0.00,7.04,8
SLC,OO,23267,4.43,0.4,0.31,-4.99,1
SLC,AS,881,6.81,4.26,1.70,-2.61,2
SLC,HA,166,6.99,2.48,0.00,-2.43,3
SLC,MQ,93,8.56,-5.27,0.00,-0.86,4
SLC,DL,39822,10.1,4.86,0.66,0.68,5
SLC,WN,8880,11.88,5.23,0.37,2.46,6
SLC,UA,2942,11.96,6.75,1.70,2.54,7
SLC,NK,903,13.02,7.43,1.11,3.6,8
SLC,F9,2338,17.83,16.16,2.35,8.41,9
SLC,B6,1084,18.91,13.67,0.83,9.49,10
SLC,AA,2760,20.52,15.23,1.52,11.1,11
SLN,OO,531,12.66,9.83,1.88,0.0,1
SMF,MQ,176,2.75,-2.78,0.00,-6.23,1
SMF,OO,6403,4.93,1.69,0.41,-4.05,2
SMF,DL,2335,5.63,-1.23,0.69,-3.35,3
SMF,AS,868,6.03,4.21,1.61,-2.95,4
SMF,HA,673,6.04,4.05,0.59,-2.94,5
SMF,UA,2929,6.5,0.43,1.47,-2.48,6
SMF,F9,601,8.68,9.13,1.83,-0.3,7
SMF,WN,22696,9.37,3.36,0.52,0.39,8
SMF,NK,1321,11.12,8.15,1.67,2.14,9
SMF,AA,2553,18.36,12.53,1.53,9.38,10
SMF,B6,273,50.93,44.69,1.10,41.95,11
SMX,G4,80,45.73,44.14,0.00,0.0,1
SNA,AS,3022,2.14,0.97,1.26,-8.69,1
SNA,NK,907,6.79,4.46,1.98,-4.04,2
SNA,UA,4256,7.76,1.88,0.78,-3.07,3
SNA,WN,10858,8.44,0.53,0.66,-2.39,4
SNA,DL,3400,12.66,5.41,0.47,1.83,5
SNA,OO,3008,13.11,14.5,1.20,2.28,6
SNA,F9,805,13.26,11.11,2.36,2.43,7
SNA,AA,4570,19.68,13.23,1.25,8.85,8
SNA,G4,810,27.84,24.43,1.36,17.01,9
SPI,G4,84,25.83,24.38,2.38,0.0,1
SPN,UA,268,-0.96,-4.44,0.37,0.0,1
SPS,MQ,83,10.06,1.96,1.20,-3.01,1
SPS,OO,440,13.65,10.11,2.27,0.58,2
SRQ,G4,1834,8.31,5.67,4.47,-4.79,1
SRQ,WN,3124,10.25,4.98,4.16,-2.85,2
SRQ,UA,1212,11.34,7.22,3.47,-1.76,3
SRQ,YX,161,12.12,13.11,3.73,-0.98,4
SRQ,DL,2201,13.0,9.46,3.45,-0.1,5
SRQ,B6,549,14.39,12.23,3.83,1.29,6
SRQ,AA,1996,18.32,16.18,3.36,5.22,7
SRQ,OH,276,18.97,14.9,3.99,5.87,8
SRQ,F9,392,24.99,25.15,5.10,11.89,9
SRQ,MQ,11,32.0,22.0,0.00,18.9,10
SRQ,OO,37,79.81,80.17,2.70,66.71,11
STC,G4,89,23.11,14.21,2.25,0.0,1
STL,AS,521,4.45,1.72,0.96,-7.36,1
STL,YX,1468,5.15,-0.18,1.29,-6.66,2
STL,9E,1076,5.8,-1.39,3.25,-6.01,3
STL,DL,4081,6.25,0.21,0.74,-5.56,4
STL,MQ,1352,10.76,7.17,2.14,-1.05,5
STL,WN,30690,11.63,5.37,0.76,-0.18,6
STL,UA,2240,14.51,11.95,1.38,2.7,7
STL,AA,5248,16.05,14.2,1.77,4.24,8
STL,OH,324,17.02,14.93,1.54,5.21,9
STL,OO,427,17.65,12.59,1.41,5.84,10
STL,F9,766,27.86,22.98,3.00,16.05,11
STL,NK,313,28.8,23.18,4.47,16.99,12
STS,MQ,173,6.64,3.18,0.00,-3.12,1
STS,OO,2222,7.42,8.85,0.54,-2.34,2
STS,AS,243,9.0,9.27,1.23,-0.76,3
STS,AA,130,55.17,56.8,0.00,45.41,4
STT,UA,547,6.87,4.65,1.10,-12.52,1
STT,F9,52,9.69,22.46,0.00,-9.7,2
STT,NK,748,16.47,11.64,1.60,-2.92,3
STT,B6,488,17.73,14.73,1.84,-1.66,4
STT,DL,628,20.06,18.36,0.96,0.67,5
STT,AA,1453,26.22,25.85,0.96,6.83,6
STX,F9,16,1.31,11.38,0.00,-14.9,1
STX,DL,78,9.81,4.39,1.28,-6.4,2
STX,B6,14,14.21,20.43,0.00,-2.0,3
STX,AA,551,17.09,17.89,0.73,0.88,4
STX,NK,197,17.64,18.38,2.54,1.43,5
SUN,OO,1439,12.52,9.3,1.25,0.0,1
SUX,OO,529,21.98,19.78,1.70,0.0,1
SWF,G4,286,26.68,22.08,2.45,0.0,1
SWO,MQ,116,9.4,5.79,0.86,-3.07,1
SWO,OO,423,13.32,9.76,2.60,0.85,2
SYR,YX,996,4.31,0.83,1.81,-6.87,1
SYR,9E,1372,5.39,-0.99,2.41,-5.79,2
SYR,UA,667,5.43,3.68,1.05,-5.75,3
SYR,MQ,602,6.13,3.21,0.83,-5.05,4
SYR,DL,811,9.59,1.19,0.86,-1.59,5
SYR,B6,970,11.74,8.18,2.58,0.56,6
SYR,WN,618,12.2,4.56,0.32,1.02,7
SYR,OO,832,13.99,9.66,1.20,2.81,8
SYR,AA,1220,15.66,12.25,1.31,4.48,9
SYR,OH,349,21.17,21.26,0.86,9.99,10
SYR,F9,326,22.26,18.07,3.99,11.08,11
SYR,G4,462,26.09,19.08,1.95,14.91,12
TLH,DL,1037,1.54,-4.55,1.16,-7.95,1
TLH,B6,227,7.91,2.45,2.64,-1.58,2
TLH,9E,440,10.2,9.05,2.73,0.71,3
TLH,MQ,2122,10.44,8.92,1.65,0.95,4
TLH,YX,32,16.39,17.19,3.13,6.9,5
TLH,OH,683,18.46,16.05,2.20,8.97,6
TOL,G4,262,20.22,15.08,1.53,0.0,1
TPA,YX,16,1.44,0.13,0.00,-13.07,1
TPA,NK,4327,8.95,6.06,2.96,-5.56,2
TPA,WN,17972,12.58,7.78,2.23,-1.93,3
TPA,UA,6292,12.89,8.9,3.12,-1.62,4
TPA,MQ,948,13.58,11.63,2.53,-0.93,5
TPA,DL,9481,14.09,8.95,2.06,-0.42,6
TPA,F9,4810,16.59,13.12,2.79,2.08,7
TPA,AA,9513,18.12,15.13,2.82,3.61,8
TPA,B6,3847,20.86,15.68,2.60,6.35,9
TPA,AS,769,20.99,18.87,4.94,6.48,10
TPA,9E,5,108.0,123.4,0.00,93.49,11
TRI,9E,819,3.14,-4.85,0.61,-5.05,1
TRI,MQ,322,6.37,-1.12,0.93,-1.82,2
TRI,OO,105,14.03,7.15,0.95,5.84,3
TRI,OH,125,15.93,11.74,3.20,7.74,4
TRI,DL,113,19.0,8.37,0.00,10.81,5
TRI,G4,114,25.68,24.61,3.51,17.49,6
TTN,F9,1190,19.59,13.7,3.36,0.0,1
TUL,UA,367,1.16,4.53,1.09,-7.32,1
TUL,YX,504,2.75,-0.52,1.79,-5.73,2
TUL,MQ,1242,5.36,1.89,1.37,-3.12,3
TUL,DL,1017,5.77,-2.27,0.79,-2.71,4
TUL,WN,4099,5.81,-0.23,0.59,-2.67,5
TUL,OO,2518,6.07,2.13,0.68,-2.41,6
TUL,9E,177,7.98,1.35,0.00,-0.5,7
TUL,OH,559,18.67,17.02,1.07,10.19,8
TUL,AA,1768,19.74,17.23,2.04,11.26,9
TUL,G4,295,22.0,16.38,0.68,13.52,10
TUS,MQ,580,1.81,-0.24,0.69,-7.25,1
TUS,DL,804,7.31,-1.07,0.75,-1.75,2
TUS,OO,5908,7.63,5.67,0.37,-1.43,3
TUS,AS,390,9.14,10.84,0.51,0.08,4
TUS,WN,3308,9.28,3.06,0.57,0.22,5
TUS,UA,806,12.55,5.35,1.12,3.49,6
TUS,AA,2437,13.44,10.82,1.93,4.38,7
TVC,YX,296,8.22,9.3,1.35,-7.84,1
TVC,DL,316,9.79,3.37,2.22,-6.27,2
TVC,MQ,486,10.06,6.37,0.41,-6.0,3
TVC,OH,123,11.79,7.9,0.00,-4.27,4
TVC,9E,183,12.19,9.43,1.09,-3.87,5
TVC,UA,433,14.89,13.75,0.92,-1.17,6
TVC,OO,845,21.41,19.78,1.66,5.35,7
TVC,G4,213,24.6,19.67,2.82,8.54,8
TVC,AA,63,58.17,55.56,0.00,42.11,9
TWF,OO,525,-0.86,-5.89,0.38,0.0,1
TXK,OO,228,18.98,17.8,4.82,-1.09,1
TXK,MQ,321,20.81,18.89,0.93,0.74,2
TYR,MQ,154,16.5,11.59,1.30,-1.23,1
TYR,OO,651,18.02,13.87,2.46,0.29,2
TYS,UA,238,3.17,-2.64,0.84,-6.99,1
TYS,9E,2060,4.12,-2.92,1.94,-6.04,2
TYS,DL,1028,5.12,-3.62,1.07,-5.04,3
TYS,YX,541,6.51,4.05,1.85,-3.65,4
TYS,MQ,771,9.41,7.57,0.91,-0.75,5
TYS,OH,2725,9.73,8.2,1.50,-0.43,6
TYS,OO,1079,10.88,7.51,1.76,0.72,7
TYS,G4,2009,13.9,10.38,2.09,3.74,8
TYS,F9,184,20.12,17.86,1.09,9.96,9
TYS,AA,1062,22.46,16.52,2.35,12.3,10
USA,G4,519,26.64,23.49,2.12,0.0,1
VCT,OO,463,16.67,10.67,2.81,0.0,1
VEL,OO,36,31.36,25.33,0.00,0.0,1
VLD,OO,41,-0.29,-1.95,0.00,-9.61,1
VLD,9E,510,10.11,5.79,1.96,0.79,2
VPS,YX,55,-4.36,-8.04,0.00,-17.83,1
VPS,WN,1427,8.64,2.78,0.49,-4.83,2
VPS,DL,1888,9.25,2.39,0.58,-4.22,3
VPS,OH,523,10.93,11.47,2.10,-2.54,4
VPS,G4,1627,13.46,9.23,1.23,-0.01,5
VPS,MQ,284,17.41,13.74,2.82,3.94,6
VPS,9E,15,20.29,24.29,6.67,6.82,7
VPS,AA,1429,24.76,23.31,1.47,11.29,8
WRG,AS,531,-0.97,-3.35,1.69,0.0,1
WYS,OO,220,11.22,7.27,0.45,0.0,1
XNA,DL,418,3.43,-5.23,0.48,-7.25,1
XNA,YX,603,5.09,0.52,1.33,-5.59,2
XNA,9E,1441,6.35,1.1,0.69,-4.33,3
XNA,UA,164,6.46,4.17,0.00,-4.22,4
XNA,F9,140,7.9,8.1,0.00,-2.78,5
XNA,OO,1743,8.27,4.67,0.69,-2.41,6
XNA,MQ,4011,10.6,8.16,0.80,-0.08,7
XNA,AA,967,20.2,20.01,0.83,9.52,8
XNA,OH,150,21.05,19.27,2.67,10.37,9
XNA,G4,623,22.8,18.79,1.12,12.12,10
XWA,OO,1400,22.88,19.16,1.57,0.0,1
YAK,AS,513,0.4,-1.46,2.34,0.0,1
YUM,MQ,437,4.78,1.09,0.69,-5.54,1
YUM,OO,841,13.2,10.98,0.36,2.88,2
